#S                                              mean_x                                      mean_xp
1.564200000000000728e+02 -6.590298480735369280e-01 1.327589345407836352e-01
1.565300000000000864e+02 -6.444263652740507275e-01 1.327589345407836352e-01
1.566400000000000716e+02 -6.298228824745645271e-01 1.327589345407836352e-01
1.567500000000000853e+02 -6.152193996750783267e-01 1.327589345407836352e-01
1.567500000000000853e+02 -6.152193996750783267e-01 1.327589345407836352e-01
1.570500000000000966e+02 -5.735266631319231312e-01 1.450490189698253329e-01
1.573500000000000796e+02 -5.282798909903858586e-01 1.564402622288438849e-01
1.576500000000000909e+02 -4.797594688876828939e-01 1.668620749509439893e-01
1.579500000000000739e+02 -4.282660686469140221e-01 1.762498751457866331e-01
1.582500000000000853e+02 -3.741187850709917773e-01 1.845454884018999930e-01
1.582500000000000853e+02 -3.741187850709917773e-01 1.845454884018999930e-01
1.583600000000000989e+02 -3.538187813467827958e-01 1.845454884018999930e-01
1.584700000000000841e+02 -3.335187776225738143e-01 1.845454884018999930e-01
1.585800000000000978e+02 -3.132187738983648329e-01 1.845454884018999930e-01
1.586900000000000830e+02 -2.929187701741558514e-01 1.845454884018999930e-01
1.588000000000000966e+02 -2.726187664499468699e-01 1.845454884018999930e-01
1.588000000000000966e+02 -2.726187664499468699e-01 1.845454884018999930e-01
1.592000000000001023e+02 -1.987714032333072478e-01 1.846840900762035942e-01
1.593100000000001160e+02 -1.784561533249248433e-01 1.846840900762035942e-01
1.594200000000001012e+02 -1.581409034165424388e-01 1.846840900762035942e-01
1.595300000000001148e+02 -1.378256535081600342e-01 1.846840900762035942e-01
1.596400000000001000e+02 -1.175104035997776297e-01 1.846840900762035942e-01
1.597500000000001137e+02 -9.719515369139523908e-02 1.846840900762035942e-01
1.597500000000001137e+02 -9.719515369139523908e-02 1.846840900762035942e-01
1.600500000000001251e+02 -4.154601116900659419e-02 1.861184928332493549e-01
1.603500000000001080e+02 1.436058407904786810e-02 1.863995547056040702e-01
1.606500000000001194e+02 7.017818952015414391e-02 1.855255340063344249e-01
1.609500000000001023e+02 1.255609140746009322e-01 1.835018468753976117e-01
1.612500000000001137e+02 1.801655615367794561e-01 1.803410337168847855e-01
1.612500000000001137e+02 1.801655615367794561e-01 1.803410337168847855e-01
1.613600000000001273e+02 2.000030752456367911e-01 1.803410337168847855e-01
1.614700000000001125e+02 2.198405889544941261e-01 1.803410337168847855e-01
1.615800000000001262e+02 2.396781026633514611e-01 1.803410337168847855e-01
1.616900000000001114e+02 2.595156163722087683e-01 1.803410337168847855e-01
1.618000000000001251e+02 2.793531300810661033e-01 1.803410337168847855e-01
1.618000000000001251e+02 2.793531300810661033e-01 1.803410337168847855e-01
1.620000000000001137e+02 3.154299039496082924e-01 1.804284728594371945e-01
1.620000000000001137e+02 3.154299039496082924e-01 1.804284728594371945e-01
1.622000000000001023e+02 3.515252265588323932e-01 1.805265220326582043e-01
1.623100000000001160e+02 3.713831439824247793e-01 1.805265220326582321e-01
1.624200000000001012e+02 3.912410614060171654e-01 1.805265220326582321e-01
1.625300000000001148e+02 4.110989788296095515e-01 1.805265220326582321e-01
1.626400000000001000e+02 4.309568962532019376e-01 1.805265220326582321e-01
1.627500000000001137e+02 4.508148136767943237e-01 1.805265220326582321e-01
1.627500000000001137e+02 4.508148136767943237e-01 1.805265220326582321e-01
1.630500000000001251e+02 5.035200174902260128e-01 1.706599441186759936e-01
1.633500000000001080e+02 5.531050035671586373e-01 1.597358190048723814e-01
1.636500000000001194e+02 5.992625031841104510e-01 1.478218414159026273e-01
1.639500000000001023e+02 6.417064870989992453e-01 1.349918400038277733e-01
1.642500000000001137e+02 6.801739380199207652e-01 1.213253198460566423e-01
1.642500000000001137e+02 6.801739380199207652e-01 1.213253198460566423e-01
1.643600000000001273e+02 6.935197232029870484e-01 1.213253198460566423e-01
1.644700000000001125e+02 7.068655083860533317e-01 1.213253198460566423e-01
1.645800000000001262e+02 7.202112935691196149e-01 1.213253198460566423e-01
1.646900000000001114e+02 7.335570787521858982e-01 1.213253198460566423e-01
1.648000000000001251e+02 7.469028639352521814e-01 1.213253198460566423e-01
1.648000000000001251e+02 7.469028639352521814e-01 1.213253198460566423e-01
1.652000000000001307e+02 7.953432488245838483e-01 1.208718570732534442e-01
1.653100000000001444e+02 8.086391531026417834e-01 1.208718570732534442e-01
1.654200000000001296e+02 8.219350573806997184e-01 1.208718570732534442e-01
1.655300000000001432e+02 8.352309616587575425e-01 1.208718570732534442e-01
1.656400000000001285e+02 8.485268659368154776e-01 1.208718570732534442e-01
1.657500000000001421e+02 8.618227702148733016e-01 1.208718570732534442e-01
1.657500000000001421e+02 8.618227702148733016e-01 1.208718570732534442e-01
1.660500000000001535e+02 8.953765927424373050e-01 1.027047066572738671e-01
1.663500000000001364e+02 9.233819369007666422e-01 8.390111471721935221e-02
1.666500000000001478e+02 9.456652589010858811e-01 6.457760353431761524e-02
1.669500000000001307e+02 9.620884732371227654e-01 4.485391723040468154e-02
1.672500000000001421e+02 9.725498083747132760e-01 2.485227973640864729e-02
1.672500000000001421e+02 9.725498083747132760e-01 2.485227973640864729e-02
1.673600000000001558e+02 9.752835591457181819e-01 2.485227973640864729e-02
1.674700000000001410e+02 9.780173099167230877e-01 2.485227973640864729e-02
1.675800000000001546e+02 9.807510606877279935e-01 2.485227973640864729e-02
1.676900000000001398e+02 9.834848114587328993e-01 2.485227973640864729e-02
1.678000000000001535e+02 9.862185622297378051e-01 2.485227973640864729e-02
1.678000000000001535e+02 9.862185622297378051e-01 2.485227973640864729e-02
1.680000000000001421e+02 9.912180640030117118e-01 2.514298298979135773e-02
1.680000000000001421e+02 9.912180640030117118e-01 2.514298298979135773e-02
1.682000000000001307e+02 9.962758539937252023e-01 2.543516476713646862e-02
1.683100000000001444e+02 9.990737221181101857e-01 2.543516476713646862e-02
1.684200000000001296e+02 1.001871590242495280e+00 2.543516476713646862e-02
1.685300000000001432e+02 1.004669458366880264e+00 2.543516476713646862e-02
1.686400000000001285e+02 1.007467326491265247e+00 2.543516476713646862e-02
1.687500000000001421e+02 1.010265194615650231e+00 2.543516476713646862e-02
1.687500000000001421e+02 1.010265194615650231e+00 2.543516476713646862e-02
1.690500000000001535e+02 1.014757650986131798e+00 4.499068722850238164e-03
1.693500000000001364e+02 1.012961847285769545e+00 -1.646490719420899002e-02
1.696500000000001478e+02 1.004888911768381687e+00 -3.732685321440505632e-02
1.699500000000001307e+02 9.905888708792154329e-01 -5.795749182793404064e-02
1.702500000000001421e+02 9.701503392505912426e-01 -7.822897889300413354e-02
1.702500000000001421e+02 9.701503392505912426e-01 -7.822897889300413354e-02
1.703600000000001558e+02 9.615451515723607567e-01 -7.822897889300413354e-02
1.704700000000001410e+02 9.529399638941302708e-01 -7.822897889300413354e-02
1.705800000000001546e+02 9.443347762158997849e-01 -7.822897889300413354e-02
1.706900000000001398e+02 9.357295885376692990e-01 -7.822897889300413354e-02
1.708000000000001535e+02 9.271244008594388131e-01 -7.822897889300413354e-02
1.708000000000001535e+02 9.271244008594388131e-01 -7.822897889300413354e-02
1.712000000000001592e+02 8.957250002546907064e-01 -7.876494674988052114e-02
1.713100000000001728e+02 8.870608561122038660e-01 -7.876494674988050726e-02
1.714200000000001580e+02 8.783967119697170256e-01 -7.876494674988049338e-02
1.715300000000001717e+02 8.697325678272301852e-01 -7.876494674988047950e-02
1.716400000000001569e+02 8.610684236847433448e-01 -7.876494674988046563e-02
1.717500000000001705e+02 8.524042795422565044e-01 -7.876494674988045175e-02
1.717500000000001705e+02 8.524042795422565044e-01 -7.876494674988045175e-02
1.720500000000001819e+02 8.261581115707531398e-01 -9.611909340210972319e-02
1.723500000000001648e+02 7.947923989866534367e-01 -1.128776083224684035e-01
1.726500000000001762e+02 7.585015091424422984e-01 -1.289366421828726239e-01
1.729500000000001592e+02 7.175103297769029886e-01 -1.441966802062676356e-01
1.732500000000001705e+02 6.720728754285926199e-01 -1.585631588407676873e-01
1.732500000000001705e+02 6.720728754285926199e-01 -1.585631588407676873e-01
1.733600000000001842e+02 6.546309279561082217e-01 -1.585631588407677151e-01
1.734700000000001694e+02 6.371889804836237126e-01 -1.585631588407677428e-01
1.735800000000001830e+02 6.197470330111393144e-01 -1.585631588407677428e-01
1.736900000000001683e+02 6.023050855386549163e-01 -1.585631588407677428e-01
1.738000000000001819e+02 5.848631380661705181e-01 -1.585631588407677428e-01
1.738000000000001819e+02 5.848631380661705181e-01 -1.585631588407677428e-01
1.740000000000001705e+02 5.531673918223003472e-01 -1.583958568028168701e-01
1.740000000000001705e+02 5.531673918223003472e-01 -1.583958568028168701e-01
1.742000000000001592e+02 5.215041743855474143e-01 -1.582378691755674804e-01
1.743100000000001728e+02 5.040980087762350070e-01 -1.582378691755674527e-01
1.744200000000001580e+02 4.866918431669225997e-01 -1.582378691755674249e-01
1.745300000000001717e+02 4.692856775576101924e-01 -1.582378691755673972e-01
1.746400000000001569e+02 4.518795119482977851e-01 -1.582378691755673694e-01
1.747500000000001705e+02 4.344733463389853778e-01 -1.582378691755673694e-01
1.747500000000001705e+02 4.344733463389853778e-01 -1.582378691755673694e-01
1.750500000000001819e+02 3.857048498924602886e-01 -1.667174423947165307e-01
1.753500000000001648e+02 3.345462138846789779e-01 -1.741638993470434049e-01
1.756500000000001762e+02 2.813144586483007359e-01 -1.805310957557454410e-01
1.759500000000001592e+02 2.263394512413662574e-01 -1.857795753162599650e-01
1.762500000000001705e+02 1.699618613239023968e-01 -1.898768141994426895e-01
1.762500000000001705e+02 1.699618613239023968e-01 -1.898768141994426895e-01
1.763600000000001842e+02 1.490754117619637054e-01 -1.898768141994426895e-01
1.764700000000001694e+02 1.281889622000250140e-01 -1.898768141994426895e-01
1.765800000000001830e+02 1.073025126380863226e-01 -1.898768141994426895e-01
1.766900000000001683e+02 8.641606307614763116e-02 -1.898768141994426895e-01
1.768000000000001819e+02 6.552961351420893976e-02 -1.898768141994426895e-01
1.768000000000001819e+02 6.552961351420893976e-02 -1.898768141994426895e-01
1.772000000000001876e+02 -1.042584141329981617e-02 -1.898930162239328423e-01
1.773100000000002012e+02 -3.131407319793243216e-02 -1.898930162239328145e-01
1.774200000000001864e+02 -5.220230498256503426e-02 -1.898930162239327868e-01
1.775300000000002001e+02 -7.309053676719763637e-02 -1.898930162239327590e-01
1.776400000000001853e+02 -9.397876855183023848e-02 -1.898930162239327313e-01
1.777500000000001990e+02 -1.148670003364628267e-01 -1.898930162239327035e-01
1.777500000000001990e+02 -1.148670003364628267e-01 -1.898930162239327035e-01
1.780500000000002103e+02 -1.714201520251208422e-01 -1.869331803232564260e-01
1.783500000000001933e+02 -2.269110456502183570e-01 -1.828149550745553353e-01
1.786500000000002046e+02 -2.809958147030032771e-01 -1.775638603360416845e-01
1.789500000000001876e+02 -3.333393061611286123e-01 -1.712124361426124175e-01
1.792500000000001990e+02 -3.836171573681646518e-01 -1.638000410614221802e-01
1.792500000000001990e+02 -3.836171573681646518e-01 -1.638000410614221802e-01
1.793600000000002126e+02 -4.016351618849210992e-01 -1.638000410614222080e-01
1.794700000000001978e+02 -4.196531664016775465e-01 -1.638000410614222357e-01
1.795800000000002115e+02 -4.376711709184339938e-01 -1.638000410614222357e-01
1.796900000000001967e+02 -4.556891754351904411e-01 -1.638000410614222357e-01
1.798000000000002103e+02 -4.737071799519468884e-01 -1.638000410614222357e-01
1.798000000000002103e+02 -4.737071799519468884e-01 -1.638000410614222357e-01
1.800000000000001990e+02 -5.064814373261362634e-01 -1.639441387362560731e-01
1.800000000000001990e+02 -5.064814373261362634e-01 -1.639441387362560731e-01
1.802000000000001876e+02 -5.392854781568828804e-01 -1.640978770864908731e-01
1.803100000000002012e+02 -5.573362446363968603e-01 -1.640978770864909009e-01
1.804200000000001864e+02 -5.753870111159108403e-01 -1.640978770864909286e-01
1.805300000000002001e+02 -5.934377775954248202e-01 -1.640978770864909564e-01
1.806400000000001853e+02 -6.114885440749388001e-01 -1.640978770864909841e-01
1.807500000000001990e+02 -6.295393105544527801e-01 -1.640978770864909841e-01
1.807500000000001990e+02 -6.295393105544527801e-01 -1.640978770864909841e-01
1.810500000000002103e+02 -6.767672513462329453e-01 -1.505923703695465632e-01
1.813500000000001933e+02 -7.198013942595141712e-01 -1.361536713887647743e-01
1.816500000000002046e+02 -7.583750648993784482e-01 -1.208712540142708181e-01
1.819500000000001876e+02 -7.922492295688281505e-01 -1.048398204785427335e-01
1.822500000000001990e+02 -8.212139765151258430e-01 -8.815871452465995350e-02
1.822500000000001990e+02 -8.212139765151258430e-01 -8.815871452465995350e-02
1.823600000000002126e+02 -8.309114351128384923e-01 -8.815871452465995350e-02
1.824700000000001978e+02 -8.406088937105511416e-01 -8.815871452465995350e-02
1.825800000000002115e+02 -8.503063523082636799e-01 -8.815871452465995350e-02
1.826900000000001967e+02 -8.600038109059763292e-01 -8.815871452465995350e-02
1.828000000000002103e+02 -8.697012695036889784e-01 -8.815871452465995350e-02
1.828000000000002103e+02 -8.697012695036889784e-01 -8.815871452465995350e-02
1.832000000000002160e+02 -9.048610904719486259e-01 -8.763694438589350599e-02
1.833100000000002296e+02 -9.145011543543969390e-01 -8.763694438589351987e-02
1.834200000000002149e+02 -9.241412182368452521e-01 -8.763694438589353375e-02
1.835300000000002285e+02 -9.337812821192935653e-01 -8.763694438589354763e-02
1.836400000000002137e+02 -9.434213460017418784e-01 -8.763694438589356150e-02
1.837500000000002274e+02 -9.530614098841901916e-01 -8.763694438589357538e-02
1.837500000000002274e+02 -9.530614098841901916e-01 -8.763694438589357538e-02
1.840500000000002387e+02 -9.763723640112876856e-01 -6.768911471617038156e-02
1.843500000000002217e+02 -9.936329243868122774e-01 -4.732182848271886122e-02
1.846500000000002331e+02 -1.004736130602528643e+00 -2.666129788275048082e-02
1.849500000000002160e+02 -1.009613178202280803e+00 -5.835552293025750292e-03
1.852500000000002274e+02 -1.008233845050118260e+00 1.502635510384708710e-02
1.852500000000002274e+02 -1.008233845050118260e+00 1.502635510384708710e-02
1.853600000000002410e+02 -1.006580945988695186e+00 1.502635510384708710e-02
1.854700000000002262e+02 -1.004928046927272112e+00 1.502635510384708710e-02
1.855800000000002399e+02 -1.003275147865849037e+00 1.502635510384708710e-02
1.856900000000002251e+02 -1.001622248804425963e+00 1.502635510384708710e-02
1.858000000000002387e+02 -9.999693497430027778e-01 1.502635510384708710e-02
1.858000000000002387e+02 -9.999693497430027778e-01 1.502635510384708710e-02
1.860000000000002274e+02 -9.969934506851190203e-01 1.473278130468332753e-02
1.860000000000002274e+02 -9.969934506851190203e-01 1.473278130468332753e-02
1.862000000000002160e+02 -9.940761794641863602e-01 1.444007386136130118e-02
1.863100000000002296e+02 -9.924877713394366641e-01 1.444007386136130291e-02
1.864200000000002149e+02 -9.908993632146869679e-01 1.444007386136130465e-02
1.865300000000002285e+02 -9.893109550899372717e-01 1.444007386136130638e-02
1.866400000000002137e+02 -9.877225469651875756e-01 1.444007386136130812e-02
1.867500000000002274e+02 -9.861341388404378794e-01 1.444007386136130985e-02
1.867500000000002274e+02 -9.861341388404378794e-01 1.444007386136130985e-02
1.870500000000002387e+02 -9.787511489200481085e-01 3.475442596356070196e-02
1.873500000000002217e+02 -9.653030243706515190e-01 5.485341150129252608e-02
1.876500000000002331e+02 -9.458731006611119652e-01 7.461248088568740722e-02
1.879500000000002160e+02 -9.205817813314505216e-01 9.390919092360655585e-02
1.882500000000002274e+02 -8.895857918750156301e-01 1.126239635747946499e-01
1.882500000000002274e+02 -8.895857918750156301e-01 1.126239635747946499e-01
1.883600000000002410e+02 -8.771971558817882597e-01 1.126239635747946360e-01
1.884700000000002262e+02 -8.648085198885608893e-01 1.126239635747946360e-01
1.885800000000002399e+02 -8.524198838953335189e-01 1.126239635747946360e-01
1.886900000000002251e+02 -8.400312479021061485e-01 1.126239635747946360e-01
1.888000000000002387e+02 -8.276426119088787781e-01 1.126239635747946360e-01
